Id	Name	Recycled	Cr min	Cr max	Cd min	Cd max	Dr min	Dr max	Fl min	Fl max	Hr min	Hr max	Ma min	Ma max	Pe min	Pe max	Oq min	Oq max	Sr min	Sr max	Ut min	Ut max	Er min	Er max	Container
aluminum_duralumin	Duralumin Aluminum		361	574	525	658	361	574	0	0	470	630	615	802	0	0	1	1000	570	730	570	730	0	0	object/resource_container/inorganic_minerals.iff
aluminum_linksteel	Link-Steel Aluminum		494	707	608	742	494	707	0	0	570	730	732	918	0	0	1	1000	670	830	670	830	0	0	object/resource_container/inorganic_minerals.iff
aluminum_perovskitic	Perovskitic Aluminum		1	1000	1	1000	1	1000	0	0	1	1000	1	1000	0	0	1	1000	1	1000	1	1000	0	0	object/resource_container/inorganic_minerals.iff
aluminum_phrik	Phrik Aluminum		627	800	692	800	627	800	0	0	670	800	848	1000	0	0	1	1000	770	900	770	900	0	0	object/resource_container/inorganic_minerals.iff
aluminum_mustafar	Mustafarian Aluminum		750	800	750	800	800	800	0	0	750	800	848	1000	0	0	500	1000	800	900	800	900	0	0	object/resource_container/inorganic_minerals.iff
copper	Copper		1	800	1	1000	1	700	0	0	1	650	1	1000	0	0	1	1000	1	800	1	800	0	0	object/resource_container/inorganic_minerals.iff
copper_smelted	Smelted Copper	1	200	200	200	200	200	200	0	0	200	200	200	200	0	0	200	200	200	200	200	200	0	0	object/resource_container/inorganic_minerals.iff
copper_desh	Desh Copper		1	116	500	572	1	102	0	0	200	265	500	572	0	0	1	1000	300	372	300	372	0	0	object/resource_container/inorganic_minerals.iff
copper_thallium	Thallium Copper		63	205	539	628	55	180	0	0	235	315	539	628	0	0	1	1000	339	428	339	428	0	0	object/resource_container/inorganic_minerals.iff
copper_beyrllius	Beyrllius Copper		152	294	594	683	133	257	0	0	285	365	594	683	0	0	1	1000	394	483	394	483	0	0	object/resource_container/inorganic_minerals.iff
copper_codoan	Codoan Copper		241	383	650	739	211	335	0	0	335	415	650	739	0	0	1	1000	450	539	450	539	0	0	object/resource_container/inorganic_minerals.iff
copper_diatium	Diatium Copper		329	472	706	794	288	413	0	0	385	465	706	794	0	0	1	1000	506	594	506	594	0	0	object/resource_container/inorganic_minerals.iff
copper_kelsh	Kelsh Copper		418	560	761	850	366	490	0	0	435	515	761	850	0	0	1	1000	561	650	561	650	0	0	object/resource_container/inorganic_minerals.iff
copper_mythra	Mythra Copper		507	649	817	906	444	568	0	0	485	565	817	906	0	0	1	1000	617	706	617	706	0	0	object/resource_container/inorganic_minerals.iff
copper_platinite	Platinite Copper		596	738	872	961	521	646	0	0	535	615	872	961	0	0	1	1000	672	761	672	761	0	0	object/resource_container/inorganic_minerals.iff
copper_polysteel	Polysteel Copper		685	800	928	1000	599	700	0	0	585	650	928	1000	0	0	1	1000	728	800	728	800	0	0	object/resource_container/inorganic_minerals.iff
copper_borocarbitic	Conductive Borcarbitic Copper		1	1000	1	1000	1	1000	0	0	1	1000	1	1000	0	0	1	1000	1	1000	1	1000	0	0	object/resource_container/inorganic_minerals.iff
copper_mustafar	Mustafarian Copper		750	800	500	1000	650	700	0	0	600	650	500	1000	0	0	500	1000	750	800	750	800	0	0	object/resource_container/inorganic_minerals.iff
ore	Low-Grade Ore		1	1000	0	0	1	1000	0	0	1	1000	1	1000	0	0	1	1000	1	1000	1	1000	0	0	object/resource_container/inorganic_minerals.iff
ore_igneous	Igneous Ore		200	1000	0	0	200	1000	0	0	200	1000	1	800	0	0	1	1000	200	1000	200	1000	0	0	object/resource_container/inorganic_minerals.iff
ore_extrusive_low_grade	Low Grade Ore (igneous)	1	200	200	0	0	200	200	0	0	200	200	200	200	0	0	200	200	200	200	200	200	0	0	object/resource_container/inorganic_minerals.iff
ore_igneous_unknown	Unknown Igneous Ore		200	1000	0	0	300	1000	0	0	400	1000	1	800	0	0	1	1000	400	1000	400	1000	0	0	object/resource_container/inorganic_minerals.iff
ore_extrusive	Extrusive Ore		200	1000	0	0	300	1000	0	0	400	1000	1	600	0	0	1	1000	400	1000	400	1000	0	0	object/resource_container/inorganic_minerals.iff
ore_extrusive_bene	Bene Extrusive Ore		200	304	0	0	300	391	0	0	400	478	1	79	0	0	1	1000	400	478	400	478	0	0	object/resource_container/inorganic_minerals.iff
ore_extrusive_chronamite	Chronamite Extrusive Ore		256	384	0	0	349	461	0	0	442	538	43	139	0	0	1	1000	442	538	442	538	0	0	object/resource_container/inorganic_minerals.iff
ore_extrusive_ilimium	Ilimium Extrusive Ore		336	464	0	0	419	531	0	0	502	598	103	199	0	0	1	1000	502	598	502	598	0	0	object/resource_container/inorganic_minerals.iff
ore_extrusive_kalonterium	Kalonterium Extrusive Ore		416	544	0	0	489	601	0	0	562	658	163	259	0	0	1	1000	562	658	562	658	0	0	object/resource_container/inorganic_minerals.iff
ore_extrusive_keschel	Keschel Extrusive Ore		496	624	0	0	559	671	0	0	622	718	223	318	0	0	1	1000	622	718	622	718	0	0	object/resource_container/inorganic_minerals.iff
ore_extrusive_lidium	Lidium Extrusive Ore		576	704	0	0	629	741	0	0	682	778	283	378	0	0	1	1000	682	778	682	778	0	0	object/resource_container/inorganic_minerals.iff
ore_extrusive_maranium	Maranium Extrusive Ore		656	784	0	0	699	811	0	0	742	838	342	438	0	0	1	1000	742	838	742	838	0	0	object/resource_container/inorganic_minerals.iff
ore_extrusive_pholokite	Pholokite Extrusive Ore		736	864	0	0	769	881	0	0	802	898	402	498	0	0	1	1000	802	898	802	898	0	0	object/resource_container/inorganic_minerals.iff
ore_extrusive_quadrenium	Quadrenium Extrusive Ore		816	944	0	0	839	951	0	0	862	958	462	558	0	0	1	1000	862	958	862	958	0	0	object/resource_container/inorganic_minerals.iff
ore_extrusive_vintrium	Vintrium Extrusive Ore		896	1000	0	0	909	1000	0	0	922	1000	522	600	0	0	1	1000	922	1000	922	1000	0	0	object/resource_container/inorganic_minerals.iff
ore_extrusive_mustafar	Mustafarian Extrusive Ore		896	1000	0	0	909	1000	0	0	922	1000	550	600	0	0	500	1000	922	1000	922	1000	0	0	object/resource_container/inorganic_minerals.iff
ore_intrusive	Intrusive Ore		200	1000	0	0	300	1000	0	0	700	1000	1	600	0	0	1	1000	500	1000	400	1000	0	0	object/resource_container/inorganic_minerals.iff
ore_intrusive_berubium	Berubium Intrusive Ore		200	316	0	0	300	401	0	0	700	743	1	88	0	0	1	1000	500	572	400	487	0	0	object/resource_container/inorganic_minerals.iff
ore_intrusive_chanlon	Chanlon Intrusive Ore		262	404	0	0	354	479	0	0	723	777	48	154	0	0	1	1000	539	628	447	553	0	0	object/resource_container/inorganic_minerals.iff
ore_intrusive_corintium	Corintium Intrusive Ore		351	493	0	0	432	557	0	0	757	810	114	221	0	0	1	1000	594	683	513	620	0	0	object/resource_container/inorganic_minerals.iff
ore_intrusive_derillium	Derillium Intrusive Ore		440	582	0	0	510	634	0	0	790	843	181	287	0	0	1	1000	650	739	580	687	0	0	object/resource_container/inorganic_minerals.iff
ore_intrusive_oridium	Oridium Intrusive Ore		529	671	0	0	588	712	0	0	823	877	247	354	0	0	1	1000	706	794	647	753	0	0	object/resource_container/inorganic_minerals.iff
ore_intrusive_dylinium	Dylinium Intrusive Ore		618	760	0	0	666	790	0	0	857	910	314	420	0	0	1	1000	761	850	713	820	0	0	object/resource_container/inorganic_minerals.iff
ore_intrusive_hollinium	Hollinium Intrusive Ore		707	849	0	0	743	868	0	0	890	943	380	487	0	0	1	1000	817	906	780	887	0	0	object/resource_container/inorganic_minerals.iff
ore_intrusive_ionite	Ionite Intrusive Ore		796	938	0	0	821	946	0	0	923	977	447	553	0	0	1	1000	872	961	847	953	0	0	object/resource_container/inorganic_minerals.iff
ore_intrusive_katrium	Katrium Intrusive Ore		884	1000	0	0	899	1000	0	0	957	1000	513	600	0	0	1	1000	928	1000	913	1000	0	0	object/resource_container/inorganic_minerals.iff
ore_intrusive_mustafar	Mustafarian Intrusive Ore		884	1000	0	0	899	1000	0	0	957	1000	550	600	0	0	500	1000	928	1000	913	1000	0	0	object/resource_container/inorganic_minerals.iff
ore_sedimentary	Sedimentary Ore		1	1000	0	0	1	700	0	0	1	1000	1	1000	0	0	1	1000	1	700	1	1000	0	0	object/resource_container/inorganic_minerals.iff
ore_carbonate_low_grade	Low Grade Ore (sedimentary)	1	200	200	0	0	200	200	0	0	200	200	200	200	0	0	200	200	200	200	200	200	0	0	object/resource_container/inorganic_minerals.iff
ore_sedimentary_unknown	Unknown Sedimentary Ore		300	1000	0	0	1	700	0	0	300	1000	300	1000	0	0	1	1000	1	700	1	1000	0	0	object/resource_container/inorganic_minerals.iff
ore_carbonate	Carbonate Ore		300	1000	0	0	1	700	0	0	400	1000	300	1000	0	0	1	1000	1	700	200	1000	0	0	object/resource_container/inorganic_minerals.iff
ore_carbonate_alantium	Alantium Carbonate Ore		300	414	0	0	1	115	0	0	400	498	300	414	0	0	1	1000	1	115	200	330	0	0	object/resource_container/inorganic_minerals.iff
ore_carbonate_barthierium	Barthierium Carbonate Ore		361	501	0	0	62	202	0	0	453	573	361	501	0	0	1	1000	62	202	270	430	0	0	object/resource_container/inorganic_minerals.iff
ore_carbonate_chromite	Chromite Carbonate Ore		449	589	0	0	150	289	0	0	528	648	449	589	0	0	1	1000	150	289	370	530	0	0	object/resource_container/inorganic_minerals.iff
ore_carbonate_frasium	Frasium Carbonate Ore		536	676	0	0	237	377	0	0	603	723	536	676	0	0	1	1000	237	377	470	630	0	0	object/resource_container/inorganic_minerals.iff
ore_carbonate_lommite	Lommite Carbonate Ore		624	764	0	0	324	464	0	0	678	798	624	764	0	0	1	1000	324	464	570	730	0	0	object/resource_container/inorganic_minerals.iff
ore_carbonate_ostrine	Ostrine Carbonate Ore		711	851	0	0	412	551	0	0	753	873	711	851	0	0	1	1000	412	551	670	830	0	0	object/resource_container/inorganic_minerals.iff
ore_carbonate_varium	Varium Carbonate Ore		799	939	0	0	499	639	0	0	828	948	799	939	0	0	1	1000	499	639	770	930	0	0	object/resource_container/inorganic_minerals.iff
ore_carbonate_zinsiam	Zinsiam Carbonate Ore		886	1000	0	0	586	700	0	0	903	1000	886	1000	0	0	1	1000	586	700	870	1000	0	0	object/resource_container/inorganic_minerals.iff
ore_siliclastic	Siliclastic Ore		1	1000	0	0	1	700	0	0	1	1000	1	1000	0	0	1	1000	1	600	1	700	0	0	object/resource_container/inorganic_minerals.iff
ore_siliclastic_low_grade	Low Grade Ore (siliclastic)	1	200	200	0	0	200	200	0	0	200	200	200	200	0	0	200	200	200	200	200	200	0	0	object/resource_container/inorganic_minerals.iff
ore_siliclastic_ardanium	Ardanium Siliclastic Ore		300	452	0	0	1	152	0	0	300	452	300	452	0	0	1	1000	1	131	1	152	0	0	object/resource_container/inorganic_minerals.iff
ore_siliclastic_cortosis	Cortosis Siliclastic Ore		382	568	0	0	83	269	0	0	382	568	382	568	0	0	1	1000	71	231	83	269	0	0	object/resource_container/inorganic_minerals.iff
ore_siliclastic_crism	Crism Siliclastic Ore		498	685	0	0	199	385	0	0	498	685	498	685	0	0	1	1000	171	330	199	385	0	0	object/resource_container/inorganic_minerals.iff
ore_siliclastic_malab	Malab Siliclastic Ore		615	802	0	0	316	502	0	0	615	802	615	802	0	0	1	1000	271	430	316	502	0	0	object/resource_container/inorganic_minerals.iff
ore_siliclastic_robindun	Robindun Siliclastic Ore		732	918	0	0	432	618	0	0	732	918	732	918	0	0	1	1000	370	530	432	618	0	0	object/resource_container/inorganic_minerals.iff
ore_siliclastic_fermionic	Fermionic Siliclastic Ore		1	1000	0	0	1	1000	0	0	1	1000	1	1000	0	0	1	1000	1	1000	1	1000	0	0	object/resource_container/inorganic_minerals.iff
ore_siliclastic_tertian	Tertian Siliclastic Ore		848	1000	0	0	549	700	0	0	848	1000	848	1000	0	0	1	1000	470	600	549	700	0	0	object/resource_container/inorganic_minerals.iff
gemstone	Gemstone		1	1000	0	0	1	1000	0	0	200	1000	1	600	0	0	1	1000	1	1000	1	1000	1	1000	object/resource_container/inorganic_minerals.iff
gemstone_mixed_low_quality	Low Quality Gemstones	1	200	200	0	0	200	200	0	0	200	200	200	200	0	0	200	200	200	200	200	200	200	200	object/resource_container/inorganic_minerals.iff
gemstone_unknown	Unknown Gem Type		1	1000	0	0	1	1000	0	0	600	1000	1	600	0	0	1	1000	1	1000	1	1000	1	1000	object/resource_container/inorganic_minerals.iff
gemstone_armophous	Amorphous Gemstone		1	1000	0	0	1	1000	0	0	600	1000	1	600	0	0	1	1000	1	1000	1	1000	1	800	object/resource_container/inorganic_minerals.iff
armophous_bospridium	Bospridium Amorphous Gemstone		1	131	0	0	1	131	0	0	600	652	1	79	0	0	1	1000	1	131	1	131	1	105	object/resource_container/inorganic_minerals.iff
armophous_baradium	Baradium Amorphous Gemstone		71	231	0	0	71	231	0	0	628	692	43	139	0	0	1	1000	71	231	71	231	57	185	object/resource_container/inorganic_minerals.iff
armophous_regvis	Regvis Amorphous Gemstone		171	331	0	0	171	331	0	0	668	732	103	199	0	0	1	1000	171	331	171	331	137	265	object/resource_container/inorganic_minerals.iff
armophous_plexite	Plexite Amorphous Gemstone		271	431	0	0	271	431	0	0	708	772	163	259	0	0	1	1000	271	431	271	431	217	345	object/resource_container/inorganic_minerals.iff
armophous_rudic	Rudic Amorphous Gemstone		371	530	0	0	371	530	0	0	748	812	223	318	0	0	1	1000	371	530	371	530	297	424	object/resource_container/inorganic_minerals.iff
armophous_ryll	Ryll Amorphous Gemstone		471	630	0	0	471	630	0	0	788	852	283	378	0	0	1	1000	471	630	471	630	377	504	object/resource_container/inorganic_minerals.iff
armophous_sedrellium	Sedrellium Amorphous Gemstone		570	730	0	0	570	730	0	0	828	892	342	438	0	0	1	1000	570	730	570	730	456	584	object/resource_container/inorganic_minerals.iff
armophous_stygium	Stygium Amorphous Gemstone		670	830	0	0	670	830	0	0	868	932	402	498	0	0	1	1000	670	830	670	830	536	664	object/resource_container/inorganic_minerals.iff
armophous_vendusii	Vendusii Crystal Amorphous Gemstone		770	930	0	0	770	930	0	0	908	972	462	558	0	0	1	1000	770	930	770	930	616	744	object/resource_container/inorganic_minerals.iff
armophous_baltaran	Bal'ta'ran Crystal Amorphous Gemstone		870	1000	0	0	870	1000	0	0	948	1000	522	600	0	0	1	1000	870	1000	870	1000	696	800	object/resource_container/inorganic_minerals.iff
armophous_mustafar	Mustafarian Amorphous Gemstone		870	1000	0	0	870	1000	0	0	948	1000	550	600	0	0	1	1000	870	1000	870	1000	750	800	object/resource_container/inorganic_minerals.iff
gemstone_crystalline	Crystalline Gemstone		1	1000	0	0	1	1000	0	0	700	1000	1	400	0	0	1	1000	300	1000	300	1000	500	1000	object/resource_container/inorganic_minerals.iff
crystalline_byrothsis	Byrothsis Crystalline Gemstone		1	163	0	0	1	163	0	0	700	749	1	66	0	0	1	1000	300	414	300	414	500	581	object/resource_container/inorganic_minerals.iff
crystalline_gallinorian	Gallinorian Rainbow Gem Crystalline Gemstone		88	288	0	0	88	288	0	0	726	786	36	116	0	0	1	1000	361	501	361	501	544	644	object/resource_container/inorganic_minerals.iff
crystalline_green_diamond	Green Diamond Crystalline Gemstone		213	413	0	0	213	413	0	0	764	824	86	166	0	0	1	1000	449	589	449	589	606	706	object/resource_container/inorganic_minerals.iff
crystalline_kerol_firegem	Kerol Fire-Gem Crystalline Gemstone		338	538	0	0	338	538	0	0	801	861	136	215	0	0	1	1000	536	676	536	676	669	769	object/resource_container/inorganic_minerals.iff
crystalline_seafah_jewel	Seafah Jewel Crystalline Gemstone		463	663	0	0	463	663	0	0	839	899	186	265	0	0	1	1000	624	764	624	764	731	831	object/resource_container/inorganic_minerals.iff
crystalline_sormahil_firegem	Sormahil Fire Gem Crystalline Gemstone		588	788	0	0	588	788	0	0	876	936	235	315	0	0	1	1000	711	851	711	851	794	894	object/resource_container/inorganic_minerals.iff
crystalline_laboi_mineral_crystal	Laboi Mineral Crystal Crystalline Gemstone		713	913	0	0	713	913	0	0	914	974	285	365	0	0	1	1000	799	939	799	939	856	956	object/resource_container/inorganic_minerals.iff
crystalline_vertex	Vertex Crystalline Gemstone		838	1000	0	0	838	1000	0	0	951	1000	335	400	0	0	1	1000	886	1000	886	1000	919	1000	object/resource_container/inorganic_minerals.iff
crystalline_mustafar	Mustafarian Crystalline Gemstone		838	1000	0	0	838	1000	0	0	951	1000	350	400	0	0	500	1000	886	1000	886	1000	919	1000	object/resource_container/inorganic_minerals.iff
gas	Gas		0	0	0	0	1	1000	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/energy_gas.iff
gas_reactive	Reactive Gas		0	0	0	0	1	1000	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/energy_gas.iff
gas_reactive_unknown	Unknown Reactive Gas		0	0	0	0	1	1000	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/energy_gas.iff
gas_reactive_known	Known Reactive Gas		0	0	0	0	1	1000	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/energy_gas.iff
gas_reactive_mixed	Mixed Reactive Gas	1	0	0	0	0	200	200	0	0	0	0	0	0	0	0	200	200	0	0	0	0	0	0	object/resource_container/energy_gas.iff
gas_reactive_eleton	Eleton Reactive Gas		0	0	0	0	1	400	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/energy_gas.iff
gas_reactive_irolunn	Irolunn Reactive Gas		0	0	0	0	100	600	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/energy_gas.iff
gas_reactive_methane	Methane Reactive Gas		0	0	0	0	200	700	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/energy_gas.iff
gas_reactive_orveth	Orveth Reactive Gas		0	0	0	0	300	800	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/energy_gas.iff
gas_reactive_sig	Sig Reactive Gas		0	0	0	0	300	900	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/energy_gas.iff
gas_reactive_skevon	Skevon Reactive Gas		0	0	0	0	400	900	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/energy_gas.iff
gas_reactive_organometallic	Unstable Organometallic Reactive Gas		0	0	0	0	1	1000	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/energy_gas.iff
gas_reactive_tolium	Tolium Reactive Gas		0	0	0	0	500	1000	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/energy_gas.iff
gas_reactive_mustafar	Mustafarian Reactive Gas		0	0	0	0	800	1000	0	0	0	0	0	0	0	0	500	1000	0	0	0	0	0	0	object/resource_container/energy_gas.iff
gas_inert	Inert Gas		0	0	0	0	1	1000	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_gas.iff
gas_inert_unknown	Unknown Inert Gas		0	0	0	0	1	1000	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_gas.iff
gas_inert_known	Known Inert Gas		0	0	0	0	1	800	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_gas.iff
gas_inert_mixed	Mixed Inert Gas	1	0	0	0	0	200	200	0	0	0	0	0	0	0	0	200	200	0	0	0	0	0	0	object/resource_container/inorganic_gas.iff
gas_inert_hydron3	Hydron-3 Inert Gas		0	0	0	0	1	81	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_gas.iff
gas_inert_malium	Malium Inert Gas		0	0	0	0	44	142	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_gas.iff
gas_inert_bilal	Bilal gas Inert Gas		0	0	0	0	105	204	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_gas.iff
gas_inert_corthel	Corthel Inert Gas		0	0	0	0	167	265	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_gas.iff
gas_inert_culsion	Culsion Inert Gas		0	0	0	0	228	327	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_gas.iff
gas_inert_dioxis	Dioxis Inert Gas		0	0	0	0	290	388	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_gas.iff
gas_inert_hurlothrombic	Hurlothrombic Inert Gas		0	0	0	0	351	450	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_gas.iff
gas_inert_kaylon	Kaylon Inert Gas		0	0	0	0	413	511	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_gas.iff
gas_inert_korfaise	Korfaise Inert Gas		0	0	0	0	474	573	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_gas.iff
gas_inert_methanagen	Methanagen Inert Gas		0	0	0	0	536	634	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_gas.iff
gas_inert_mirth	Mirth Inert Gas		0	0	0	0	597	696	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_gas.iff
gas_inert_obah	Obah Inert Gas		0	0	0	0	659	757	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_gas.iff
gas_inert_rethin	Rethin Inert Gas		0	0	0	0	720	800	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_gas.iff
energy	Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	1000	200	1000	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable	Renewable energy		0	0	0	0	0	0	0	0	0	0	0	0	1	1000	200	1000	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited	Site-Restricted Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	1000	200	1000	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_tidal	Tidal Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	500	200	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_tidal_weak	Weak Tidal Renewable Energy	1	0	0	0	0	0	0	0	0	0	0	0	0	200	200	200	200	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_tidal_corellia	Corellian Tidal Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	500	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_tidal_dathomir	Dathomirian Tidal Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	500	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_tidal_dantooine	Dantooine Tidal Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	500	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_tidal_endor	Endor Tidal Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	500	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_tidal_lok	Lokian Tidal Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	500	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_tidal_naboo	Naboo Tidal Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	500	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_tidal_rori	Rori Tidal Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	500	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_tidal_talus	Talusian Tidal Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	500	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_tidal_tatooine	Tatooinian Tidal Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	500	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_tidal_yavin4	Yavinian Tidal Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	500	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_tidal_kashyyyk	Kashyyykian Tidal Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	500	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_hydron3	Hydron-3 Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	500	200	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_hydron3_weak	Weak Hydron-3 Renewable Energy	1	0	0	0	0	0	0	0	0	0	0	0	0	200	200	200	200	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_hydron3_corellia	Corellian Hydron-3 Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	500	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_hydron3_dantooine	Dantooine Hydron-3 Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	500	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_hydron3_dathomir	Dathomirian Hydron-3 Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	500	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_hydron3_endor	Endorian Hydron-3 Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	500	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_hydron3_lok	Lokian Hydron-3 Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	500	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_hydron3_naboo	Nabooian Hydron-3 Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	500	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_hydron3_rori	Rori Hydron-3 Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	500	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_hydron3_talus	Talusian Hydron-3 Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	500	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_hydron3_tatooine	Tatooinian Hydron-3 Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	500	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_hydron3_yavin4	Yavinian Hydron-3 Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	500	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_hydron3_kashyyyk	Kashyyykian Hydron-3 Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	500	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_geothermal	Geothermal Energy		0	0	0	0	0	0	0	0	0	0	0	0	200	1000	200	1000	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_geothermal_weak	Weak Geothermal Renewable Energy	1	0	0	0	0	0	0	0	0	0	0	0	0	200	200	200	200	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_geothermal_corellia	Corellian Geothermal Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	200	1000	500	1000	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
